UPC,Path,Product,BrandName,ShortDesc,LongDesc,UPCInfo,Image,SalePrice
33274186361,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,Emeril's Big Easy Bold Coffee * 5 Boxes of 24 K-Cups *,Keurig,"Parisian roasted for a deep, intense flavorDark RoastCaffeinatedRainforest Alliance CertifiedOrthodox Union Kosher","Dark, Robust, Bold. This classic Parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big Easy Bold uses a minimum of 50% Rainforest Alliance Certified coffee beans.","Parisian roasted for a deep, intense flavorDark RoastCaffeinatedRainforest Alliance CertifiedOrthodox Union Kosher Dark, Robust, Bold. This classic Parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big Easy Bold uses a minimum of 50% Rainforest Alliance Certified coffee beans.",https://i5.walmartimages.com/asr/507076f4-c8e1-4c0e-b5b9-3c1f41801df3_1.d4ba2f4b51f054a65d6a1caf5eb36bc7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,75.73
759473523102,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,40 Count - Cake Boss Variety Pack Single Cup Coffee for K-Cup Keurig Brewers,Single Cup Coffee,"All Single Serve Cups for Keurig K-Cup Brewers are new and sealed, this is a handpicked sampler, they will be shipped loose in a shipping box, not original packaging. Box style and size may be slightly different than pictured. As this is a handpicked sampler, your item will not arrive in manufacturer's packaging. FLAVORS: Cake Boss Buddys Blend, Chocolate Cannoli, Chocolate Fudge Cake, Hazelnut Biscotti, Vanilla Buttercream","All Single Serve Cups for Keurig K-Cup Brewers are new and sealed, this is a handpicked sampler, they will be shipped loose in a shipping box, not original packaging. Box style and size may be slightly different than pictured. As this is a handpicked sampler, your item will not arrive in manufacturer's packaging. FLAVORS: Cake Boss Buddys Blend, Chocolate Cannoli, Chocolate Fudge Cake, Hazelnut Biscotti, Vanilla Buttercream","All Single Serve Cups for Keurig K-Cup Brewers are new and sealed, this is a handpicked sampler, they will be shipped loose in a shipping box, not original packaging. Box style and size may be slightly different than pictured. As this is a handpicked sampler, your item will not arrive in manufacturer's packaging. FLAVORS: Cake Boss Buddys Blend, Chocolate Cannoli, Chocolate Fudge Cake, Hazelnut Biscotti, Vanilla Buttercream All Single Serve Cups for Keurig K-Cup Brewers are new and sealed, this is a handpicked sampler, they will be shipped loose in a shipping box, not original packaging. Box style and size may be slightly different than pictured. As this is a handpicked sampler, your item will not arrive in manufacturer's packaging. FLAVORS: Cake Boss Buddys Blend, Chocolate Cannoli, Chocolate Fudge Cake, Hazelnut Biscotti, Vanilla Buttercream",https://i5.walmartimages.com/asr/aa2d20e3-e4a3-4926-89e2-451040786d25_1.5889dadc4410d0457d8f6e16b8b7e8da.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,46.55
858296005175,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,De Luna Coffee's 12 count K-Cup Box - Blue Angels Blend,De Luna Coffee,You will soar after savoring our Blue Angels Blend. It will keep you flying high with precision all day.,"It 's our High Altitude blend of Costa Rican, Colombian and Sumatra Beans; Roasted to a medium/ Dark Roast; Officially licensed by the Department of the Navy.","You will soar after savoring our Blue Angels Blend. It will keep you flying high with precision all day. It 's our High Altitude blend of Costa Rican, Colombian and Sumatra Beans; Roasted to a medium/ Dark Roast; Officially licensed by the Department of the Navy.",https://i5.walmartimages.com/asr/8911f165-95b9-4e30-a7cb-ddb9357b3885_1.85711af1aab5cba240f4f9b3e97ae340.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.64
712988000445,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,Starbucks Sumatra Coffee K-Cup For Keurig Brewers,Keurig,"This coffee has a full, buttery body with virtually no acidity, so the coffee's intensity and flavor simply lingers on your tongue. Make no mistake, this is a slurping coffee. No other coffee has its distinctive earthy aroma and lingering low notes. 24 K Cups","This coffee has a full, buttery body with virtually no acidity, so the coffee's intensity and flavor simply lingers on your tongue. Make no mistake, this is a slurping coffee. No other coffee has its distinctive earthy aroma and lingering low notes.","This coffee has a full, buttery body with virtually no acidity, so the coffee's intensity and flavor simply lingers on your tongue. Make no mistake, this is a slurping coffee. No other coffee has its distinctive earthy aroma and lingering low notes. 24 K Cups This coffee has a full, buttery body with virtually no acidity, so the coffee's intensity and flavor simply lingers on your tongue. Make no mistake, this is a slurping coffee. No other coffee has its distinctive earthy aroma and lingering low notes.",https://i5.walmartimages.com/asr/d447e1f4-1218-44f2-9778-15d0aa37d39a_1.3238b27029926a6644f98c21333c5c3a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,46.95
,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"0845 K-Cup Pods, Original Blend, 24/box, Sold as 24/Box. By Dunkin Donuts",Dunkin',"The rich, smooth delicious coffee served in restaurants is now available for your office in convenient Keurig K-Cup pods. Treat your employees to the great taste of coffee. America Runs on Dunkin. Beverage Type: Coffee; Flavor: Original Blend; Packing Type: K-Cup; Roast Type: Medium.","Sold as 24/Box.The rich, smooth delicious coffee served in Dunkin Donuts restaurants is now available for your office in convenient Keurig K-Cup pods.Treat your employees to the great taste of Dunkin Donuts coffee.America Runs on Dunkin.","The rich, smooth delicious coffee served in restaurants is now available for your office in convenient Keurig K-Cup pods. Treat your employees to the great taste of coffee. America Runs on Dunkin. Beverage Type: Coffee; Flavor: Original Blend; Packing Type: K-Cup; Roast Type: Medium. Sold as 24/Box.The rich, smooth delicious coffee served in Dunkin Donuts restaurants is now available for your office in convenient Keurig K-Cup pods.Treat your employees to the great taste of Dunkin Donuts coffee.America Runs on Dunkin.",https://i5.walmartimages.com/asr/e2f39bdb-b4d5-409c-9dd1-5fd69ba21587_1.245b897053363079a3350e7a38a6359f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,25.49
99555068672,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Lipton Indulge Black Tea, K-Cup Portion Pack for Keurig Brewers, 96 Count",Lipton,"Lipton Indulgent Black Tea for Keurig k-cup systems -Indulge combines black tea with natural flavors to deliver a rich, aromatic cup of tea you can enjoy anytime. A cup of plain Indulge Black Tea helps you hydrate without consuming calories.","Regular CaffeinatedKosher Certified - Orthodox UnionKeurig Brewed has been dedicated to the art and science of bringing you the coffee you love, every timeAwaken and uplift your moodMade from real pressed leaves.Rich and sophisticatedA blended tea with natural flavors.A taste and aroma that is sure to have you smiling.","Lipton Indulgent Black Tea for Keurig k-cup systems -Indulge combines black tea with natural flavors to deliver a rich, aromatic cup of tea you can enjoy anytime. A cup of plain Indulge Black Tea helps you hydrate without consuming calories. Regular CaffeinatedKosher Certified - Orthodox UnionKeurig Brewed has been dedicated to the art and science of bringing you the coffee you love, every timeAwaken and uplift your moodMade from real pressed leaves.Rich and sophisticatedA blended tea with natural flavors.A taste and aroma that is sure to have you smiling.",https://i5.walmartimages.com/asr/b4792fb9-aff8-48e7-8a94-68254cc74f4d_1.52ed7568a44614e1e0b9371db6b6f961.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,75.22
712324490787,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Emeril's Big Easy Bold Coffee, K-Cup Portion Pack for Keurig Brewers",Emeril's,"Parisian roasted for a deep, intense flavor. Sourced from all over the world, Emeril's coffees represent the highest standard of excellence. These robust and sumptuous coffees create a flavorful cup that meets the exacting standards of Emeril Lagasse himself.Emeril's Signature Blend Coffees are hand blended to meet the exacting standards of Emeril Lagasse himself.","Dark, Robust, Bold. This classic Parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big Easy Bold uses 100 Rainforest Alliance Certified coffee beans.Regular CaffeinatedDark RoastRain Forest CertifiedKosher Certified - Supervision of America","Parisian roasted for a deep, intense flavor. Sourced from all over the world, Emeril's coffees represent the highest standard of excellence. These robust and sumptuous coffees create a flavorful cup that meets the exacting standards of Emeril Lagasse himself.Emeril's Signature Blend Coffees are hand blended to meet the exacting standards of Emeril Lagasse himself. Dark, Robust, Bold. This classic Parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big Easy Bold uses 100 Rainforest Alliance Certified coffee beans.Regular CaffeinatedDark RoastRain Forest CertifiedKosher Certified - Supervision of America",https://i5.walmartimages.com/asr/8ff77080-a392-4e6c-9f4a-3d60f442beb6_1.f95d6bc0df0f418d58f6152b2f46b099.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,73.71
791484233335,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Donut House Collection Coffee K Cups Brew Over Ice-Sweet & Creamy Regular, 12 CT (Pack of 6)",Keurig,"If you're lucky, the best cup of joe is right around the corner. You can pick up your brew and a dozen to go. The rest of us rely on the Donut House Collection(R)--K-Cup(R) packs with rich, bold flavor and a little kick to get you going. Good, straightforward coffees that will remind you of the days when you knew what to expect and were never disappointed.",100% Daily Value Vitamin C; Certified USDA Organic4 Squeezable Pouches; Non-GMO Project Verified(R),"If you're lucky, the best cup of joe is right around the corner. You can pick up your brew and a dozen to go. The rest of us rely on the Donut House Collection(R)--K-Cup(R) packs with rich, bold flavor and a little kick to get you going. Good, straightforward coffees that will remind you of the days when you knew what to expect and were never disappointed. 100% Daily Value Vitamin C; Certified USDA Organic4 Squeezable Pouches; Non-GMO Project Verified(R)",http://i5.walmartimages.com/asr/799b287e-0072-4038-a564-337326b5195b_1.4b05186bd19e2531daa3b98844bf18ad.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,74.64
85783412219,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Cafe Escapes, Cafe Mocha Coffee Beverage, Single-Serve Keurig K-Cup Pods-16ct",Keurig,"Original Caf? Escapes Caf?, Mocha - 16 Count For: Keurig Caf? Escapes Caf?, Mocha Features:No Mess Design Protects From Air, Light & MoistureEach K-Cup Brews Perfect Individual ServingsWorks With Any Style Keurig Brewing System",""" ""","Original Caf? Escapes Caf?, Mocha - 16 Count For: Keurig Caf? Escapes Caf?, Mocha Features:No Mess Design Protects From Air, Light & MoistureEach K-Cup Brews Perfect Individual ServingsWorks With Any Style Keurig Brewing System "" """,https://i5.walmartimages.com/asr/895172d2-060e-491c-aca7-ec3be00c3af1_1.0ca1a12835dfa54d087ae0b69bb293ca.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,20.75
753677625051,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,Peet's Coffee Major Dickason Blend Single Cup Coffee for Keurig K-Cup Brewers 40 count,Keurig,"Rich, smooth, and complex, with a very full body and multi-layered character. Includes 40 K-Cups.","Rich, smooth, and complex, with a very full body and multi-layered character. Includes 40 K-Cups.","Rich, smooth, and complex, with a very full body and multi-layered character. Includes 40 K-Cups. Rich, smooth, and complex, with a very full body and multi-layered character. Includes 40 K-Cups.",https://i5.walmartimages.com/asr/4961ae05-9dd6-413f-bc81-48eda3200a29_1.8e932a402d6fab7a2c5045e278154878.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,51.19
791484233366,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Donut Shop Donut Shop Coconut Mocha Medium Roast Coffee, K-Cups, 6.2 OZ (Pack of 6)",Keurig,The Original Donut Shop Coffee Coconut Mocha Medium Roast Coffee K-Cup Packs. Family of brands. Keurig Brewed. For Keurig K-Cup brewing systems. Not for Keurig VUE brewing systems. For use in all Keurig K-Cup brewers.,"Donut Shop Donut Shop Coconut Mocha Medium Roast Coffee, K-Cups, 6.2 OZ (Pack of 6): About 33 Servings (1 Serving = 3/4 Cup) Super-Size; Super Deal Artificially flavored. Green Mountain Coffee.","The Original Donut Shop Coffee Coconut Mocha Medium Roast Coffee K-Cup Packs. Family of brands. Keurig Brewed. For Keurig K-Cup brewing systems. Not for Keurig VUE brewing systems. For use in all Keurig K-Cup brewers. Donut Shop Donut Shop Coconut Mocha Medium Roast Coffee, K-Cups, 6.2 OZ (Pack of 6): About 33 Servings (1 Serving = 3/4 Cup) Super-Size; Super Deal Artificially flavored. Green Mountain Coffee.",https://i5.walmartimages.com/asr/c80a1f3c-561e-4aeb-9007-6b0c579f7401_1.b7f71b09f4e846d2cd9808ac540e5ef7.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,41.54
686162152414,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Day To Day Breakfast Blend 120 Count Single Serve Coffee Cups, Fits Keurig K Cup Brewers, Plus 12 Count Hazelnut Creme Coffee Pods",Day To Day,"Breakfast Blend is a medium roast coffee with bright notes and medium body. It's the perfect blend to start your day with, both for its balanced flavor and aroma. ﻿Plus give the lightly roasted Hazelnut Creme a try! For best flavor and aroma, we recommend brewing on the 8oz cup setting on your single serve brewer.","FAMILY OWNED -  Dark Roast, ground and prepared with our customers in mindKOSHER CERTIFIED - Day To Day Coffee Company is Certified through Kosher Certifications assuring your satisfactionKEURIG 2.0 COMPATIBLE COFFEE - Day To Day Single Serve Cups fit perfectly in Keurigs and any conventional coffee makersSINGLE SERVE COFFEE CUPS - Perfectly sized, flavored coffee pods for your daily consumption. For best flavor and aroma, we recommend brewing on the 8oz cup setting of your single serve brewerDAY TO DAY COFFEE - D2D Coffee Co. prides ourselves in offering customers unique blends of ground coffee and robust flavors at a fair price. We believe in making great coffee for great people","Breakfast Blend is a medium roast coffee with bright notes and medium body. It's the perfect blend to start your day with, both for its balanced flavor and aroma. ﻿Plus give the lightly roasted Hazelnut Creme a try! For best flavor and aroma, we recommend brewing on the 8oz cup setting on your single serve brewer. FAMILY OWNED -  Dark Roast, ground and prepared with our customers in mindKOSHER CERTIFIED - Day To Day Coffee Company is Certified through Kosher Certifications assuring your satisfactionKEURIG 2.0 COMPATIBLE COFFEE - Day To Day Single Serve Cups fit perfectly in Keurigs and any conventional coffee makersSINGLE SERVE COFFEE CUPS - Perfectly sized, flavored coffee pods for your daily consumption. For best flavor and aroma, we recommend brewing on the 8oz cup setting of your single serve brewerDAY TO DAY COFFEE - D2D Coffee Co. prides ourselves in offering customers unique blends of ground coffee and robust flavors at a fair price. We believe in making great coffee for great people",https://i5.walmartimages.com/asr/269d224f-81c3-4afb-85ba-34a362bdd94c.a3b99d61601e13422bd993f6c2679346.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,50.96
669117670355,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,【MIARHB】Coffee Filter Paper Cup Disposable Paper Cup Kcup Food Grade Cup Shape 100PCS,MIARHB,"Please note, this item ships from an international seller. Expected delivery is 10-15 days.Coffee Filter Paper Cup Disposable Paper Cup Kcup Food Grade Cup ShapeDescription: 100% brand new and high quality. Good Fit into All Kcups.Use with and good fit into k-cup reusable coffee filter like Solofill, EZ-Cup, My K-Cup, EkoBrew, Simple Cups etc. Better Flow Through.Imported German paper disposable coffee filter for Keurig 1.0 and 2.0 single serve, thinner and better flow through, no blowouts Effective Filtration.Enrich and smoothen coffee taste, say goodbye to sediment Easy Cleanup.No mess, no silting filter mesh,just remove and toss out the disposable filter Bleach-free Oxygen Cleansing.No chemical residue, no harm to body Material: Filter paper Colors are so (due to the different lighting shots, there may be subtle differences) Size :30X35mmPackage Content:100PCS Disposable filter paper cup",CupWomen's FashionFashionMugCoffeeGifts,"Please note, this item ships from an international seller. Expected delivery is 10-15 days.Coffee Filter Paper Cup Disposable Paper Cup Kcup Food Grade Cup ShapeDescription: 100% brand new and high quality. Good Fit into All Kcups.Use with and good fit into k-cup reusable coffee filter like Solofill, EZ-Cup, My K-Cup, EkoBrew, Simple Cups etc. Better Flow Through.Imported German paper disposable coffee filter for Keurig 1.0 and 2.0 single serve, thinner and better flow through, no blowouts Effective Filtration.Enrich and smoothen coffee taste, say goodbye to sediment Easy Cleanup.No mess, no silting filter mesh,just remove and toss out the disposable filter Bleach-free Oxygen Cleansing.No chemical residue, no harm to body Material: Filter paper Colors are so (due to the different lighting shots, there may be subtle differences) Size :30X35mmPackage Content:100PCS Disposable filter paper cup CupWomen's FashionFashionMugCoffeeGifts",https://i5.walmartimages.com/asr/7ab576e2-34b1-4f7f-809c-f4ec7aab6816_1.dc5766e7756d750a209f21ac48a45f1b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,9.97
617645662267,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Emeril Big Easy Bold Keurig Single-Serve K-Cup Pods, Dark Roast Coffee, 96 Count",emerilss,"Emeril Big Easy Bold Keurig Single-Serve K-Cup Pods, Dark Roast Coffee, 96 CountBrand : emerilManufacturer : CAJ InternationalItem model number : 10842115810368Size : 96-CountParisian roasted for a deep intense flavorDelicious dark roastK-cup perfect for keurig single cup brewersK-cups also compatible with new keurig 2.0 brewerContains 96 K-CupsParisian roasted for a deep intense flavorDelicious dark roast coffeeK-Cup perfect for Keurig Single Cup BrewersK-cups also compatible with new Keurig 2.0 BrewerDark, robust, bold. This classic parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big easy bold uses 100 percent rainforest alliance certified coffee beans. K-cups are compatible with all keurig brewers, and are also compatible with the new keurig 2.0.","Size : 96-CountParisian roasted for a deep intense flavorDelicious dark roastK-cup perfect for keurig single cup brewersK-cups also compatible with new keurig 2.0 brewerContains 96 K-CupsParisian roasted for a deep intense flavorDelicious dark roast coffeeK-Cup perfect for Keurig Single Cup BrewersK-cups also compatible with new Keurig 2.0 BrewerDark,","Emeril Big Easy Bold Keurig Single-Serve K-Cup Pods, Dark Roast Coffee, 96 CountBrand : emerilManufacturer : CAJ InternationalItem model number : 10842115810368Size : 96-CountParisian roasted for a deep intense flavorDelicious dark roastK-cup perfect for keurig single cup brewersK-cups also compatible with new keurig 2.0 brewerContains 96 K-CupsParisian roasted for a deep intense flavorDelicious dark roast coffeeK-Cup perfect for Keurig Single Cup BrewersK-cups also compatible with new Keurig 2.0 BrewerDark, robust, bold. This classic parisian roast is a thick, hearty blend. Its deep, dark color and invigorating aroma will definitely kick it up a notch. Big easy bold uses 100 percent rainforest alliance certified coffee beans. K-cups are compatible with all keurig brewers, and are also compatible with the new keurig 2.0. Size : 96-CountParisian roasted for a deep intense flavorDelicious dark roastK-cup perfect for keurig single cup brewersK-cups also compatible with new keurig 2.0 brewerContains 96 K-CupsParisian roasted for a deep intense flavorDelicious dark roast coffeeK-Cup perfect for Keurig Single Cup BrewersK-cups also compatible with new Keurig 2.0 BrewerDark,",https://i5.walmartimages.com/asr/893fd7b7-7c68-4d89-917c-6398693835e7.f160f3a1794ac92d952b3cc8c7edd9f5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,88.84
851234006197,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Aldecoa K-Cup Coffee, Intense, 12 Count",Aldecoa,"The history of the aldecoa family and coffee traces its roots to ronda, Spain in 1926. Four generations of our family's traditions, passion, and commitment to crafting the finest and freshest coffee is embedded in every cup of aldecoa coffee. We carefully select our premium coffee and roast in small batches in a tradition family roaster used since 1956. We strive for the old world taste in a superb cup of coffee. Also available in nespresso cartridges. This coffee is tailored for the serious coffee drinker. This blend of coffee is characterized by its bold, deep, and rich flavor.SKU:ADIB00WSEH4NC","The history of the aldecoa family and coffee traces its roots to ronda, Spain in 1926. Four generations of our family s traditions, passion, and commitment to crafting the finest and freshest coffee is embedded in every cup of aldecoa coffee. We carefully select our premium coffee and roast in small batches in a tradition family roaster used since 1956. We strive for the old world taste in a superb cup of coffee. Also available in nespresso cartridges. This coffee is tailored for the serious coffee drinker. This blend of coffee is characterized by its bold, deep, and rich flavor.   SKU : ADIB00WSEH4NC","The history of the aldecoa family and coffee traces its roots to ronda, Spain in 1926. Four generations of our family's traditions, passion, and commitment to crafting the finest and freshest coffee is embedded in every cup of aldecoa coffee. We carefully select our premium coffee and roast in small batches in a tradition family roaster used since 1956. We strive for the old world taste in a superb cup of coffee. Also available in nespresso cartridges. This coffee is tailored for the serious coffee drinker. This blend of coffee is characterized by its bold, deep, and rich flavor.SKU:ADIB00WSEH4NC The history of the aldecoa family and coffee traces its roots to ronda, Spain in 1926. Four generations of our family s traditions, passion, and commitment to crafting the finest and freshest coffee is embedded in every cup of aldecoa coffee. We carefully select our premium coffee and roast in small batches in a tradition family roaster used since 1956. We strive for the old world taste in a superb cup of coffee. Also available in nespresso cartridges. This coffee is tailored for the serious coffee drinker. This blend of coffee is characterized by its bold, deep, and rich flavor.   SKU : ADIB00WSEH4NC",https://i5.walmartimages.com/asr/101037f6-1b87-4a68-b304-a2290f24e64e_1.e86e06d95606ed9542744c9074f6c35b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,117.1
778554860226,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,Timothy's World Coffee Italian Blend 120 K-Cups,Timothy's World Coffee,"A smooth blend characterized by a symbiotic balance of sweetness, smokiness and body. There is something for everyone in this cup. It spices up a romantic Italian afternoon accompanied with biscotti, rich cannoli, or gelato.","A smooth blend characterized by a symbiotic balance of sweetness, smokiness and body. There is something for everyone in this cup. It spices up a romantic Italian afternoon accompanied with biscotti, rich cannoli, or gelato.","A smooth blend characterized by a symbiotic balance of sweetness, smokiness and body. There is something for everyone in this cup. It spices up a romantic Italian afternoon accompanied with biscotti, rich cannoli, or gelato. A smooth blend characterized by a symbiotic balance of sweetness, smokiness and body. There is something for everyone in this cup. It spices up a romantic Italian afternoon accompanied with biscotti, rich cannoli, or gelato.",https://i5.walmartimages.com/asr/3266007b-7955-497e-8452-dc23ce8736d8_1.56470cba241d422ff46406fc96b8ae9b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,83.54
611247353394,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Newman's Own Organics French Roast K-Cup Coffee Pods, Dark Roast, 96 Count for Keurig Brewers (4 Boxes of 24 K-Cups)",Newman's Own Organics,"Our ?100% of Profits to Charity? commitment is one of two founding values upon which Newman?s Own is built. It?s a very important part of our story, it?s in our DNA, it?s why we exist, it motivates all of us, and it?s the true heart of Newman?s Own. Great tasting coffee that happens to be organic! Our Fair Trade organic coffee makes a real difference in the lives of coffee farmers around the world. 100% profits to charity. Whether it's your morning cup of organic coffee or tea, Newman's Own Organics delivers. This Newman's Own Organics French Roast Coffee is dark roasted with dignity. Dark roasted for a chocolatey aroma, complex flavor, and a smooth, caramel finish. Compatible with Keurig K-Cup pod single-serve coffee makers.","Chocolatey aroma complex flavor and a smooth caramel finishDark roast, caffeinated coffeeFair Trade Certified and USDA OrganicOrthodox Union KosherCompatible with Keurig K-Cup pod single-serve coffee makers","Our ?100% of Profits to Charity? commitment is one of two founding values upon which Newman?s Own is built. It?s a very important part of our story, it?s in our DNA, it?s why we exist, it motivates all of us, and it?s the true heart of Newman?s Own. Great tasting coffee that happens to be organic! Our Fair Trade organic coffee makes a real difference in the lives of coffee farmers around the world. 100% profits to charity. Whether it's your morning cup of organic coffee or tea, Newman's Own Organics delivers. This Newman's Own Organics French Roast Coffee is dark roasted with dignity. Dark roasted for a chocolatey aroma, complex flavor, and a smooth, caramel finish. Compatible with Keurig K-Cup pod single-serve coffee makers. Chocolatey aroma complex flavor and a smooth caramel finishDark roast, caffeinated coffeeFair Trade Certified and USDA OrganicOrthodox Union KosherCompatible with Keurig K-Cup pod single-serve coffee makers",https://i5.walmartimages.com/asr/ded8bd39-def5-45b4-825f-6ffccee39e3c_1.e7629bb58292b1f147bf5583e575f965.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,43.2
683322969028,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Van Houtte, Vanilla Hazelnut Decaf, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 96 Count (4 Boxes of 24 Pods)",Van Houtte's,"Van Houtte, Vanilla Hazelnut Decaf, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 96 Count (4 Boxes of 24 Pods)","Van Houtte, Vanilla Hazelnut Decaf, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 96 Count (4 Boxes of 24 Pods)Brand : van houtteColor : Yellow Van Houtte Vanilla Hazelnut Decaf K-Cups for Keurig Brewers - 96 count by Van HoutteVan Houtte Vanilla Hazelnut Decaf K-Cups for Keurig Brewers - 96 count by Van Houtte","Van Houtte, Vanilla Hazelnut Decaf, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 96 Count (4 Boxes of 24 Pods) Van Houtte, Vanilla Hazelnut Decaf, Single-Serve Keurig K-Cup Pods, Light Roast Coffee, 96 Count (4 Boxes of 24 Pods)Brand : van houtteColor : Yellow Van Houtte Vanilla Hazelnut Decaf K-Cups for Keurig Brewers - 96 count by Van HoutteVan Houtte Vanilla Hazelnut Decaf K-Cups for Keurig Brewers - 96 count by Van Houtte",https://i5.walmartimages.com/asr/5e92b912-6a8c-4a0b-89d4-8ed56c2aed99.3e9d808021d1a2537cd057cf692eef52.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,85.5
741459512606,Home Page/Food/Coffee/Keurig K-Cups & Coffee Pods,"Timothy's German Chocolate Cake Coffee, K-Cup Coffee Pods, 48 Count",Timothys,"The sweet secret of German Chocolate Cake is all in the layering: first chocolate, then coconut, caramel, vanilla…and finally more chocolate. Our version layers the same fresh-baked aromas adding up to one sweet cup. Have your cake and drink it too.","This coffee is as good, or better, than the dessert it was named after! Coconut, Sweet, Chocolate. Relax with the comforting aroma and flavor of bakery fresh chocolate cake. This coffee features the unique sweetness of a creamy German frosting that blends caramel and vanilla with toasted coconut. 48 CountMedium RoastRainforest Alliance CertifiedRegular CaffeinatedBrand Description Timothy's ethical and exceptional specialty-grade coffees are sourced from the top coffee growing regions of the world and then roasted to perfection, highlighting the unique characteristics of the land in which they were grown. From high atop ancient mountain ranges to lush Amazonian rainforests, Timothy’s is your passport to discovering the world of coffee.","The sweet secret of German Chocolate Cake is all in the layering: first chocolate, then coconut, caramel, vanilla…and finally more chocolate. Our version layers the same fresh-baked aromas adding up to one sweet cup. Have your cake and drink it too. This coffee is as good, or better, than the dessert it was named after! Coconut, Sweet, Chocolate. Relax with the comforting aroma and flavor of bakery fresh chocolate cake. This coffee features the unique sweetness of a creamy German frosting that blends caramel and vanilla with toasted coconut. 48 CountMedium RoastRainforest Alliance CertifiedRegular CaffeinatedBrand Description Timothy's ethical and exceptional specialty-grade coffees are sourced from the top coffee growing regions of the world and then roasted to perfection, highlighting the unique characteristics of the land in which they were grown. From high atop ancient mountain ranges to lush Amazonian rainforests, Timothy’s is your passport to discovering the world of coffee.",https://i5.walmartimages.com/asr/45644f4c-8620-4aee-8d8c-acd9305dafba_1.a63241ef05982c2aa5d56c532e05216b.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,27.4
